NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID TIER DELAY MAG XIMG YIMG
2 0.547 227.5097 1.601271 23.29 23.11748 1.647362 0.1110366 122.3786 0.04567309 69.94678 0.2247353 -0.3317607 2 1248336 MEDIUM 0.0,71.48016 -1.090173934912549,-0.17252096477031867 0.555956,-0.2584175 -1.094108,0.3378831
4 1.025 155.5966 1.696622 26.12 24.47379 0.3610676 0.3947887 -89.3785 0.0698969 -159.9863 0.024643 0.002883695 2 1358344 MEDIUM 4.015421,0.0,0.9552748,0.9995154 -0.759988003514082,-1.646211418774435,-2.8088263405415037,-2.738755021708873 -0.1615536,0.1427474,0.1210864,0.187404 0.006853481,0.1721286,-0.1603605,-0.08587448
2 0.68 267.3006 2.575124 25.92 24.22047 2.252535 0.2369364 110.9693 0.05776428 3.322506 0.0147221 -0.1927943 1 2273995 MEDIUM 0.0,57.57625 -1.7961659895416637,-1.6995317136354424 0.4407929,0.2614002 -1.295056,0.950324
4 0.251 123.3105 1.549762 26.02 23.23491 0.6324771 0.03066506 -25.54577 0.04344843 109.3035 0.01816861 0.004263559 2 1187836 MEDIUM 0.5325783,0.0,0.08803144,0.09053603 -2.0262177599098212,-2.7850855264262933,-4.060744180973223,-4.172761990915063 -0.2853569,0.2947764,0.1213405,0.2304934 -0.1108928,-0.2011501,0.3276674,0.2550659
4 0.821 314.7748 2.189933 26.81 24.70912 2.383456 0.2989926 4.580784 0.05806953 -169.0363 0.03830004 -0.4300359 2 1891770 MEDIUM 183.5121,4.884866,0.0,4.258438 0.17740638083549665,-3.101853483897001,-2.1008832395083124,-2.850567529988275 -0.07531542,0.3890367,-0.8298462,0.926358 0.7834058,-1.55438,-1.435661,-1.327664
2 0.627 242.661 2.095657 24.69 24.67899 1.997159 0.182328 -64.8101 0.03305229 -115.7797 -0.08385933 0.5463468 2 1792163 MEDIUM 129.1229,0.0 -0.011009812218661916,-0.8924129357568935 0.04703399,-0.2034951 -0.4362132,1.545169
4 0.331 166.7247 1.554867 25.98 24.23997 0.962353 0.4947385 65.28265 0.04935814 108.6408 0.2333383 -0.0618664 2 1194058 MEDIUM 0.4067073,12.8425,0.0,0.4431222 -2.5035099343091067,0.8943695785689987,-1.740031217791296,-2.6718631466388825 0.5135008,-0.2288504,0.6938524,0.6296729 -0.523566,0.07950551,0.1734147,-0.355306
2 0.512 251.1886 1.601271 25.18 24.63177 2.238512 0.3618455 -172.8413 0.03349216 -6.962328 0.5553059 -0.07914691 1 1248067 MEDIUM 0.0,124.7213 -0.7009228483805674,-0.5482309155887545 1.712022,-0.5055076 -0.1092827,0.1964862
2 0.175 95.06048 1.921216 25.14 24.22532 0.4674837 0.2960937 -179.9714 0.01868456 -29.81615 -0.08655468 0.02335915 2 1602143 MEDIUM 1.040942,0.0 -1.129962421512551,-0.9146849960658152 0.1272553,-0.3209034 -0.06758935,0.06543236
2 0.851 142.2329 1.358439 24.81 24.58248 0.3223708 0.1961169 -162.3702 0.06261925 66.90882 0.0144274 -0.0561319 1 975672 MEDIUM 0.0,5.752879 -1.5213565336719026,-0.22751951744000098 -0.01222308,-0.03429618 -0.2260935,0.09552071
2 0.702 181.134 1.229996 24.11 24.76278 0.6286726 0.02953471 102.5393 0.03465731 -3.712081 -0.05296616 -0.1963378 1 830072 MEDIUM 0.0,27.17789 -1.1333398138977515,0.6527795805943954 -0.1451245,0.03110432 -0.4904924,0.1129748
2 0.763 208.9296 2.221993 23.49 23.49344 1.349166 0.1530128 167.25 0.07271322 -127.2226 -0.2123103 -0.2591597 2 1924536 MEDIUM 0.0,69.49197 -0.9908815780658273,0.0034355962935081912 -0.6988597,0.1783684 -0.7669014,0.2581455
2 0.521 167.1091 1.616925 26.38 24.33176 0.8509109 0.1745274 -168.4658 0.04590591 81.783 0.04722937 -0.005809718 5 1265994 MEDIUM 0.0,4.53078 -2.187594961458981,-2.0482442493530093 0.4899411,-0.3561829 0.09558826,0.1857187
2 0.543 178.6488 1.675135 24.35 23.45661 1.145189 0.1057011 -77.74202 0.08052992 87.47325 -0.0001976262 0.2248314 5 1331665 MEDIUM 26.8584,0.0 -1.0263931189311262,-0.893385165414323 -0.01243255,-0.004537131 -0.3280187,0.8171434
2 0.366 129.1219 1.938796 25.28 23.45564 0.6236674 0.1167356 -56.72441 0.06326768 61.39008 0.02143108 -0.02584719 1 1622200 MEDIUM 0.0,1.469882 -2.101527690066908,-1.8243595348657453 0.08628287,-0.2592029 -0.372356,0.1468748
2 0.452 158.4893 0.6652912 25.08 24.65419 0.4124017 0.6380873 91.53802 0.06220692 175.5164 0.004156052 -0.1366523 2 257714 MEDIUM 0.0,10.12333 -0.5347130611625139,-0.42581493621600797 0.01738587,-0.001262858 -0.3347357,0.07724422
4 0.458 152.4053 1.992173 25.61 24.02741 0.8938777 0.2714359 -140.6403 0.02934059 69.88996 -0.03810844 0.008661024 2 1680449 MEDIUM 0.0,3.751911,1.728548,1.386089 -1.5825939584592839,-1.0268338718623762,-1.9360745153098544,-2.0774371786505355 -0.4228494,0.2963716,-0.2219049,0.1557926 -0.2501818,-0.2265576,0.3805068,0.4311337
4 1.239 93.32543 3.913566 25.78 24.77285 0.21397 0.5144527 -178.0024 0.0885733 26.66189 -0.001529984 0.04511187 5 3351212 MEDIUM 2.377485,0.3408278,0.0,0.3953997 1.0219780221773263,-1.6527753753252086,-1.0071470892885896,-1.543882582223808 0.00305324,-0.103285,0.1095636,-0.03688283 -0.04889784,0.08668054,0.1085582,0.1266391
2 0.274 266.6859 0.8626496 24.67 23.6507 2.580012 0.4078389 148.2038 0.05165433 -147.0739 0.3035237 -0.1686437 2 436479 MEDIUM 0.0,47.49144 -1.0193021922151986,-2.388779461310352 1.527813,-0.6020051 -0.6877751,0.7683626
2 0.687 254.683 2.735942 25.79 24.74224 2.153982 0.2187162 -23.08105 0.05320201 117.706 0.2993091 -0.04005893 1 2423925 MEDIUM 0.0,85.98147 -1.20270822778754,-1.0477558482135085 1.341974,-0.7780211 -0.556502,-0.1753732
4 1.347 287.7398 1.65382 25.64 22.43402 0.5742377 0.2457738 -79.13318 0.04771021 -167.2887 -0.003542604 0.01772384 2 1311248 MEDIUM 0.0,10.23296,10.51318,10.03938 -2.1833472876300246,-3.5166539890095017,-3.205980261800561,-4.092595472102682 -0.05131915,-0.1765574,0.2411781,0.008421389 0.3004673,-0.2142742,-0.1335786,-0.2706545
2 0.797 111.4295 3.645969 25.47 24.2769 0.4471993 0.2574037 30.3802 0.1142616 112.9531 -0.009286062 -0.06255346 5 3164329 MEDIUM 0.0,3.803815 -1.3797129307236453,-1.1930987787041727 -0.01412292,0.00859744 -0.291063,0.1555588
2 0.722 194.536 1.349024 24.14 24.38304 0.8752202 0.5098593 170.7525 0.07818874 36.86175 0.278402 0.06272994 2 964327 MEDIUM 0.0,51.45499 -0.5242116948628648,0.24304373437552662 0.7288239,-0.1200549 0.1471996,-0.06590849
2 0.577 213.3045 2.07099 24.64 23.95572 1.678954 0.2652759 145.2887 0.0504141 -55.29984 0.2262351 -0.3065463 1 1765793 MEDIUM 0.0,67.68113 -0.7925489153386468,-0.6842794384716302 0.8057986,-0.1899882 -0.9541996,0.3975749
4 1.299 346.7369 2.998823 26.22 24.62032 2.646852 0.3022966 178.8212 0.02786396 -118.4365 0.07753194 0.04044929 2 2659729 MEDIUM 104.9094,66.45078,0.0,80.01921 -1.4279791966434416,-2.283509715529371,-1.599678764709245,-1.927091015510297 -0.1972668,-1.248362,1.393382,-0.4694507 -1.161781,0.1350625,0.2994253,1.136134
2 0.229 194.536 0.590423 24.62 23.72118 1.345767 0.2867404 176.5574 0.0296743 178.7421 0.2296163 -0.003485922 1 196751 MEDIUM 14.59845,0.0 -1.8790573457730841,-0.8988194097375182 -0.4358589,0.9099077 -0.02588375,-0.02723029
4 1.11 156.3148 2.865148 26.02 24.43822 0.5994956 0.1524571 -91.31955 0.05418931 91.89969 -0.02229569 0.0191481 2 2542839 MEDIUM 2.93281,5.721544,0.0,2.849035 -2.663881134430291,-1.1823045017095026,-1.581775506644393,-2.7436526089051365 -0.2590543,0.2466095,-0.08881866,-0.1581509 -0.1420839,-0.05690775,0.335096,-0.260377
2 0.696 151.705 1.549762 25.5 24.71468 0.5594964 0.227504 120.5804 0.03089594 45.57054 0.06572897 0.01316062 2 1190932 MEDIUM 6.298714,0.0 -0.7853203507715799,-2.299450480223066 -0.2055181,0.3490195 -0.06274034,0.01158546
2 0.604 147.5707 1.029927 24.5 24.50408 0.4523152 0.311248 -175.2732 0.04230497 -30.73684 0.1322655 0.02460676 2 610796 MEDIUM 11.53936,0.0 0.004081888550599576,-0.7163045277636627 -0.08637554,0.3628087 -0.02489605,0.02823167
2 0.751 152.0548 1.89215 25.52 24.6804 0.6203652 0.2816608 41.0752 0.04209991 91.62072 -0.1019272 -0.05134226 2 1573783 MEDIUM 0.0,12.11922 -1.05586919243622,-0.8395976750048275 -0.3440872,0.197613 -0.2636501,0.03869699
2 0.182 189.6706 0.6955378 24.79 23.78725 1.465286 0.3010017 -75.76289 0.05921834 -129.3155 0.0835671 -0.2562211 2 281416 MEDIUM 0.0,12.6585 -1.002751849165079,-1.0432859716673561 0.1509655,-0.2438052 -1.008895,0.4022108
2 0.459 261.2161 3.01485 25.68 24.62774 2.97217 0.3047698 18.62007 0.03468768 -109.4643 0.3605829 0.2268345 1 2669141 MEDIUM 0.0,89.99525 -1.0522568306270628,-2.0693049851171614 1.636606,-0.7413496 1.012104,-0.7709049
4 0.954 214.2891 3.544874 27.06 24.74979 1.284157 0.1191502 153.5587 0.08803954 91.55718 -0.05491478 -0.02511613 1 3091314 MEDIUM 16.15655,0.0,2.312456,2.690783 -1.4541347179422317,-2.310206291081451,-2.9793287762941074,-3.161578889271226 0.5584605,-0.1793144,-0.5891593,-0.7024542 0.2155728,-0.7639823,0.4276942,-0.02764445
4 0.855 162.9296 1.723724 24.8 23.87231 0.6490653 0.4774885 -81.49384 0.05317036 79.6992 -0.0007064615 0.08664125 1 1387902 MEDIUM 12.60566,13.35121,12.7363,0.0 -2.2397144184411646,-0.9276853640895191,-1.7571499134832733,-0.7171360701537131 0.06511954,-0.1699684,0.1793168,-0.01446449 -0.2261438,-0.1355381,-0.1366981,0.418024
2 1.181 170.6082 1.773195 26.37 24.67854 0.364886 0.3123757 67.29823 0.05762331 157.0616 -0.01329129 -0.02123916 2 1444506 MEDIUM 0.0,4.604748 -1.6914585549876677,-2.721336868855154 -0.1005879,0.1519534 -0.1889938,0.07437794
4 0.342 210.8628 1.78431 24.04 23.29939 1.739019 0.6701723 -127.8497 0.03087302 95.71478 -0.3314403 0.06450297 2 1451984 MEDIUM 0.0,35.5107,13.32769,12.82675 -0.7406085319821445,1.1883779119572044,-1.1974333245189799,-1.5423684058875304 -1.054663,0.3283074,-0.6139776,-0.2346144 -0.5560295,-0.189018,0.7730162,0.9774984
2 0.59 141.2538 1.050328 24.03 23.49598 0.4296002 0.6354473 -150.7967 0.03241102 117.4568 -0.1128179 -0.04659845 2 632496 MEDIUM 0.0,9.288229 -0.5340174933379426,-0.9251570829798805 -0.3042365,0.09805549 -0.1435677,0.007155615
4 0.42 133.9677 1.430264 24.13 22.68108 0.6585064 0.2602405 134.0207 0.04188726 112.2075 -0.03147137 0.0009624151 2 1054003 MEDIUM 1.15347,2.18315,0.0,0.9956707 -1.8796150293279479,-0.9571705450149706,-1.4489191321656503,-2.061803805122237 -0.1730783,0.2332082,-0.2814078,0.07821346 -0.2614094,0.1249466,0.2320378,-0.319599
2 0.205 291.0717 2.022245 24.68 24.72849 3.48081 0.4370205 60.8375 0.04951299 104.0005 0.5810559 0.08924246 1 1711555 MEDIUM 75.01386,0.0 0.04848724894402703,-1.115708609677927 -1.232981,1.9356 0.2526239,1.693502
2 1.415 195.4339 2.01018 25.8 24.63601 0.4235537 0.2359734 -48.51893 0.03016559 -66.2267 -0.03444098 0.03261803 1 1704546 MEDIUM 0.0,13.70329 -1.1639909416154668,-2.047197884636327 -0.1780339,0.1608957 0.2036501,-0.05036656
2 0.552 242.661 1.420563 25.66 24.74134 1.727466 0.1667812 -139.8675 0.05195505 -49.31363 -0.02415549 -0.2580031 2 1043981 MEDIUM 0.0,52.33231 -1.5893123863278482,-0.9186595721648285 -0.07911665,0.007409976 -1.119772,0.6055249
2 0.918 181.134 1.484323 23.72 24.31932 0.5083018 0.1335118 118.3049 0.07839425 -175.4104 -0.03698762 0.1612753 2 1118332 MEDIUM 26.70272,0.0 0.5993172659852631,-1.161249577202356 0.01704112,-0.138961 -0.09807504,0.3856957
2 1.166 232.2737 2.96696 25.93 24.73117 1.253483 0.3547098 142.347 0.0503693 72.54927 -0.05181101 0.1450251 1 2632043 MEDIUM 55.45241,0.0 -1.1988252695009336,-1.2001180170104937 -0.0830771,-0.3842722 -0.4942238,0.722535
2 1.238 143.8799 2.028296 24.29 23.55604 0.3051135 0.5275598 -27.32495 0.01924709 39.6809 0.04591009 -0.03495977 2 1723825 MEDIUM 0.0,8.334213 -0.7339643062908694,-1.0459968700018127 0.1906201,-0.02757346 -0.1139569,0.09931719
2 0.589 73.62071 1.734641 23.48 23.09446 0.1600008 0.1792968 -100.8297 0.01921022 -93.87729 0.02337628 -0.009204271 5 1398219 MEDIUM 0.0,0.4762857 -2.0746423418917495,-0.38553938506019636 0.08595765,-0.05321186 -0.06232246,0.01662122
2 0.129 174.5822 1.723724 24.53 24.45251 1.56803 0.2658309 66.48044 0.05984402 -51.77964 -0.2261505 0.2398237 1 1383664 MEDIUM 9.395377,0.0 -0.07748745182587773,-1.1828769773551755 0.3462868,-0.617649 -0.2651444,0.9716034
2 0.461 121.899 3.340545 25.44 24.78139 0.6563874 0.3808047 44.80613 0.03741703 -74.10249 -0.07770946 -0.1402248 1 2934598 MEDIUM 0.0,7.384892 -0.7909481771688702,-0.6586072516942718 -0.2467636,0.05193834 -0.4234134,0.1610706
2 1.141 354.8134 2.151883 26.27 24.68935 2.464727 0.1613755 111.1297 0.06989057 -137.6192 0.09790467 0.1940528 2 1854101 MEDIUM 0.0,174.3706 -1.5806468165997098,-2.234219273419151 0.6571808,-0.6011131 1.307871,-0.8114629
4 0.744 251.7677 2.849718 24.84 23.82284 2.260417 0.4354801 -139.1403 0.05633183 -124.6912 -0.05253846 0.154706 1 2527184 MEDIUM 64.89494,21.69625,30.58872,0.0 -0.03208989941986475,-1.3778976740964086,-1.0301558991811886,-1.0171616825354644 0.4483891,-1.037037,-0.8138601,0.6279295 -0.5860306,-0.4141574,0.6046595,1.114689
4 0.598 220.8005 1.712851 23.66 22.63451 1.57625 0.4663297 -89.33928 0.01810735 11.65261 0.01154819 0.127071 2 1374027 MEDIUM 27.69612,26.11807,0.0,24.00085 -1.0254891212303554,-1.2961061820375117,-1.0176159797113429,-1.9891078516526335 -0.5818886,0.5846082,0.0393199,0.06107746 -0.2362623,-0.2729806,0.9142872,-0.6618129
4 0.943 176.6038 1.637944 26.25 24.49179 0.653301 0.3037412 -168.8415 0.1163416 -16.33765 -0.07987074 0.002060029 3 1292364 MEDIUM 0.0,15.44528,15.51258,15.28984 -0.8090938326773295,-1.9728323311951232,-1.7582118903807855,-2.623989817653541 -0.4149027,0.1781516,0.1638567,0.2368931 0.03141558,0.1275977,-0.1596023,-0.0129063
2 0.923 69.66265 2.483369 25.42 24.26878 0.1330751 0.2309568 -11.9168 0.0291293 -59.34251 -0.01582016 0.01150875 1 2186999 MEDIUM 0.5196682,0.0 -1.4201342164616664,-1.1512169917511283 0.02994182,-0.07404687 -0.03662884,0.04640936
2 0.995 223.3572 1.330307 25.58 24.67396 0.5650956 0.2154845 -130.3347 0.05042136 83.87886 0.04355276 0.1073267 1 944335 MEDIUM 34.06727,0.0 -0.9362779003281976,-0.9060379412799702 -0.04438136,0.1541725 -0.1557357,0.373329
2 0.144 158.4893 1.046232 27.1 24.49831 1.197481 0.0559131 127.9435 0.03474469 -139.5119 -0.04177638 -0.01287464 3 624864 MEDIUM 0.0,1.132905 -2.601686791241315,-2.9055497023754846 -0.5903565,0.5545608 -0.2828314,0.0680588
4 0.197 169.4338 1.363161 24.91 24.41764 1.455355 0.6882902 167.1705 0.1150358 13.75186 0.1790485 0.1479548 2 976730 MEDIUM 11.85782,0.0,7.357801,7.531941 1.2307235299192927,-0.49235798503431627,-1.4574774715812229,-1.0286350911825286 -0.09760625,0.9902808,-0.4441371,-0.1289707 -0.264576,0.1740545,0.4200293,0.5689315
4 0.417 239.8833 0.997707 24.86 23.65811 1.570415 0.5544812 -123.5357 0.05611963 171.3163 0.1229308 -0.1421458 2 575360 MEDIUM 0.0,6.846921,3.965694,31.0882 -1.2469634962012455,-1.2018938428119461,-1.3971003965499218,0.26463826735557605 -0.1341045,0.7800409,0.9244902,-0.4100403 -0.9404337,-0.4775054,0.2195582,0.3376831
2 0.996 166.3413 1.778747 24.54 24.57984 0.5310681 0.2451638 -1.520598 0.03600787 -42.21264 -0.1258716 0.0757199 2 1449980 MEDIUM 23.6158,0.0 0.039835347404995954,-0.8243573506161893 0.08779759,-0.3729102 -0.07273668,0.1914255
2 0.228 269.1535 2.04652 24.69 23.80672 3.496452 0.3785455 170.7945 0.05270491 -124.93 -0.6183671 -0.2154737 1 1737833 MEDIUM 0.0,78.29936 -0.9394264359414515,-0.8832837280070038 -2.375833,0.8507524 -0.622719,0.7242489
2 0.692 118.5769 1.013753 25.21 24.75429 0.1910991 0.2450018 111.6059 0.041048 -14.55141 -0.01577737 -0.02566856 4 594171 MEDIUM 0.0,1.719662 -1.7124056611105987,-0.4557070080421182 -0.03182411,0.04620735 -0.1237588,0.05068311
2 0.451 127.0574 1.812293 25.03 24.45241 0.590018 0.176032 -117.2501 0.09777819 120.5042 0.05222708 0.09721564 1 1483877 MEDIUM 5.255074,0.0 -0.5775902478664264,-1.1841253663553948 -0.1152959,0.08550915 -0.1462697,0.4085263
4 0.878 86.89604 2.04652 25.99 24.37885 0.1924943 0.4648292 78.85175 0.07824947 -167.9737 0.004544239 0.01710716 1 1741762 MEDIUM 0.681425,0.7339309,0.6978543,0.0 -2.4838464932348407,-1.611148420349613,-1.84524299021031,-1.0838317669950637 -0.048005,0.04550415,-0.0802975,0.04272418 -0.06498749,-0.05996255,-0.01976368,0.1047837
2 0.838 117.2195 3.187065 26.36 24.79112 0.4411554 0.2503874 37.05551 0.03195831 140.7879 -0.03005749 -0.01501721 1 2814526 MEDIUM 0.0,2.2756 -1.5688826363086605,-3.1974901311146375 -0.2275277,0.1903412 -0.1176355,0.02379852
2 0.518 295.8012 2.333424 25.62 24.04325 3.272129 0.1485327 115.8709 0.02493765 -173.3414 0.1191638 -0.3602733 2 2036753 MEDIUM 0.0,108.7321 -1.5816733148745676,-1.5767529523650916 0.8072118,-0.2493871 -1.851165,1.245677
2 0.919 246.6039 2.260889 25.2 24.77815 1.528715 0.3327931 126.8213 0.04137124 -157.7395 0.1446744 -0.3458192 1 1965535 MEDIUM 0.0,119.2963 -0.941682322954034,-0.42185049080339165 0.5369628,-0.09041082 -0.9973047,0.3967439
2 0.342 80.35261 2.058731 24.39 24.02799 0.2895023 0.2734915 -152.5602 0.1366156 -29.01569 0.06507668 0.02227837 1 1751317 MEDIUM 1.069368,0.0 -0.3620066450379632,-0.8475602301497598 -0.06519107,0.2203733 -0.03204724,0.01554024
2 0.502 92.46982 2.040433 25.58 24.7337 0.3075584 0.2390254 78.18592 0.07495248 0.2544665 -0.02881097 0.02817272 2 1732744 MEDIUM 1.070107,0.0 -0.8463015923788839,-2.057263076958455 0.08810281,-0.144515 -0.07146605,0.1297331
2 0.752 273.5269 2.287081 24.31 22.90394 2.342306 0.2020955 -177.7585 0.05295758 60.55816 0.205077 0.09968675 2 1991473 MEDIUM 78.85271,0.0 -2.616490537039114,-1.406059617389361 -0.7758943,1.245948 -0.5356957,0.6469078
2 0.727 81.28305 1.284164 25.29 24.23154 0.1412243 0.1867627 65.79109 0.06490586 37.54076 0.01244107 0.01356341 5 891100 MEDIUM 0.5740614,0.0 -2.234397194612276,-1.0584567402874245 -0.04277824,0.06035691 -0.02867642,0.06779875
4 0.865 311.1716 2.758425 25.65 24.66777 2.981731 0.4887012 126.3579 0.01720007 40.02736 0.09058933 -0.2346096 2 2445474 MEDIUM 0.0,128.6746,121.654,153.0697 -0.9822275592515088,-1.411129852450266,-1.9564466913388419,-0.7212300566961888 0.8932296,-1.241613,-1.018155,0.6563163 -1.509269,-0.2416698,0.7792515,0.9392502
2 0.279 228.0342 2.034358 24.44 23.49519 2.468383 0.1079851 63.22507 0.04499771 -155.6549 0.3798005 0.2071615 2 1725015 MEDIUM 44.43016,0.0 -0.9448066069190585,-1.1363126014644473 -0.7242494,1.443674 -0.2994718,0.8807913
2 0.684 215.2782 1.238934 25.35 24.24726 0.960147 0.1499651 25.38543 0.06100153 110.1302 0.06722046 0.1172237 2 840109 MEDIUM 25.71272,0.0 -1.1027426957302842,-1.5766391047539294 -0.1639146,0.2563749 -0.3033968,0.5598755
4 0.372 370.6807 1.751098 26.52 24.6872 5.868491 0.241296 -126.1293 0.02986625 34.04491 -0.2092417 -0.2775513 2 1415054 MEDIUM 0.0,135.1913,130.0447,123.5252 -1.349069134626306,-1.8328020884926801,-2.037111017486487,-2.5939516625922203 -2.122608,-0.7445298,2.495887,1.872299 -2.516421,2.324937,-0.2815872,1.782405
2 0.161 254.683 0.488844 23.91 23.5461 2.177609 0.3132035 -134.3196 0.0411018 26.59082 0.003916504 0.3232999 1 125852 MEDIUM 25.85315,0.0 -0.363895289249625,-1.1363739794852086 0.2992577,0.6930606 -0.7491034,1.392602
2 0.3 120.7814 3.01485 25.57 24.71412 0.6440375 0.1897903 174.9902 0.05783908 -149.3696 0.03148713 0.05910141 1 2668546 MEDIUM 2.184278,0.0 -0.8558760600058096,-1.4667762182975048 -0.04849759,0.3417997 -0.2577364,0.2545647
4 0.844 110.1539 2.202719 25.78 24.65213 0.3770991 0.283677 144.7259 0.1239222 176.1856 0.03275819 -0.01761557 1 1904985 MEDIUM 0.0,2.48668,2.715738,2.520628 -0.8910332423244789,-2.285270034329255,-1.1278677681247975,-1.8590701072797176 0.2173532,-0.1502227,-0.03372911,-0.1260455 -0.07578264,0.008429295,0.120985,-0.06830258
2 0.53 184.9269 1.718282 26.63 24.70749 1.088897 0.06355275 74.40366 0.02837034 29.18606 -0.007453021 0.06458265 5 1379589 MEDIUM 7.623098,0.0 -1.9225117306653652,-2.2492016857258976 0.1758252,0.1220535 -0.4637261,0.6238427
4 0.664 204.6445 1.611696 24.8 22.76846 1.009806 0.4115386 -125.0652 0.08546175 104.1128 0.1708146 -0.05288935 1 1261138 MEDIUM 27.17034,0.0,0.6823536,0.9215579 0.22693082373548099,-2.0315359808656326,-2.335638324484571,-2.6571794829440503 -0.301683,0.6434559,0.3950702,0.5818618 0.1295788,0.1653011,-0.5889939,-0.3593561
2 0.715 118.5769 1.590886 24.57 24.26627 0.3248437 0.04835159 26.41555 0.1050285 145.6705 0.01757846 0.05304301 1 1237838 MEDIUM 3.136605,0.0 -0.3037256161230972,-2.0197492395459378 -0.03904306,-0.0109869 -0.1029425,0.2206874
2 0.461 147.2313 1.321004 24.55 23.33678 0.7063763 0.2176495 -12.86379 0.03363032 -67.84216 -0.1063346 0.01520927 5 930771 MEDIUM 0.0,7.049679 -1.2132215488116298,-1.3304490233574664 -0.4487966,0.2484498 0.1210306,0.007827836
2 0.122 120.7814 2.145585 24.29 23.68514 0.7268613 0.1132693 51.95632 0.07171286 -110.4051 -0.04558063 0.08912636 2 1842154 MEDIUM 1.320759,0.0 -0.604864943028889,-1.3992645552712228 0.1714044,-0.02555424 -0.2031848,0.4964827
2 0.734 317.6874 3.263115 25.88 23.45108 3.416916 0.1737758 -171.5074 0.04294872 -82.5891 0.1467949 -0.02813451 2 2874923 MEDIUM 0.0,65.65031 -2.4289172620128734,-2.8671271109288865 1.865579,-1.440017 -0.1732718,0.6917996
4 0.242 202.7683 2.982859 24.92 23.78603 1.744774 0.5057007 -89.17625 0.04292797 129.6871 0.3012008 -0.02122702 2 2641339 MEDIUM 0.0,20.56947,3.508469,3.808041 -1.1339715488338982,0.5283356085857015,-1.9590483442068356,-1.857965099604255 0.8323118,-0.5469516,0.7926654,1.07622 -0.9482416,-0.006243377,0.796082,0.3191843
2 1.248 100.0 2.951124 25.78 24.65128 0.1964019 0.3334182 -44.37474 0.04798335 55.10311 -0.004193491 -0.01169575 1 2618871 MEDIUM 0.9487182,0.0 -1.1287154053232489,-1.8067618409294122 0.05915272,0.02809232 0.07442285,-0.1195075
4 0.909 218.7762 2.326764 26.27 24.55533 1.132805 0.3197191 -127.3946 0.05220995 -154.7294 0.08529928 -0.0869827 5 2032466 MEDIUM 0.2191157,0.0,29.4189,2.744871 -1.7937177387473175,-1.714665024083442,-0.2705226351486964,-1.9974855416318251 -0.09591326,0.7122152,-0.3159075,0.4844626 -0.6886824,0.1051538,0.3016755,-0.4645602
2 0.423 168.6553 1.344331 23.69 24.1922 1.032246 0.3339429 -160.4809 0.09250395 76.0391 0.08436218 0.2817041 5 956726 MEDIUM 24.76205,0.0 0.5021952511678923,-0.7945302035062808 -0.01720883,0.3460254 -0.1911595,0.7750669
2 0.31 269.7739 1.601271 25.13 24.46192 2.885941 0.3373457 -2.968497 0.05897478 96.74022 -0.3855822 -0.2740015 1 1246699 MEDIUM 0.0,71.2664 -1.3740981765111795,-0.6680836606435724 -1.767244,0.6243809 -0.8022219,0.8129507
4 0.425 211.3489 2.611055 24.97 23.65294 1.767987 0.4710925 -152.6941 0.05540832 136.5189 0.02586349 0.1352562 5 2306691 MEDIUM 21.24907,8.177908,8.98095,0.0 -0.4521031728181258,-1.9629810133561398,-1.723471070206791,-1.3170583086024914 0.1846492,-0.926926,-0.6039242,0.7871311 -0.6882242,0.2470032,0.7433023,0.6803447
4 0.415 165.577 2.42123 25.88 24.78647 1.226141 0.3588374 99.03909 0.03919428 78.31256 0.03432431 -0.01045442 1 2123558 MEDIUM 0.0,5.318184,3.167928,1.020932 -1.3138422535111731,-0.6485217571924875,-1.0935272988524278,-1.4277154214352459 0.1494557,-0.4687116,0.5271774,0.07422825 -0.616075,-0.0219529,0.08913005,0.6077564
4 0.443 191.8669 1.207808 24.7 23.58745 1.216723 0.4508509 62.8419 0.01067427 -127.5797 0.07234506 0.01087182 2 803450 MEDIUM 4.755752,6.337627,11.60657,0.0 -1.527560926571193,-1.1270363873112577,-0.3079788360080002,-1.1125544901539977 -0.06791908,0.4352666,-0.4170823,0.4493 -0.5907446,-0.3518828,0.1538438,0.5105724
2 1.084 197.697 2.034358 25.22 24.24861 0.756071 0.360228 140.6323 0.03523407 -103.3388 -0.06791083 0.1094699 2 1729806 MEDIUM 31.01946,0.0 -1.3544995737047416,-0.971389677410738 0.05328928,-0.2946656 -0.2503185,0.4209272
2 0.545 232.2737 2.077138 23.39 24.12388 2.029624 0.4028025 -146.9916 0.04468255 -11.2466 0.7107395 0.09541417 5 1772205 MEDIUM 0.0,141.9287 -0.6009618358295692,0.7338791654979181 1.733266,-0.2704926 0.3408098,0.01781539
2 0.87 139.3157 1.554867 24.39 24.23459 0.3542724 0.4373234 37.94412 0.07350094 -38.37096 -0.04610463 -0.08152108 1 1197767 MEDIUM 0.0,8.952881 -0.920146992913963,-0.15541008312798063 -0.165668,0.02034288 -0.2121137,0.08939733
