NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID TIER DELAY MAG XIMG YIMG
2 1.005 106.9055 1.846243 24.52 22.37023 0.2189205 0.05388505 172.8611 0.04404853 -93.3224 -0.003901744 0.01099974 1 1524952 MEDIUM 0.0,0.7647933 -2.1497660823921945,-2.590608818960347 -0.02572829,0.04819145 0.1207406,-0.08532268
2 1.856 422.6686 3.104156 25.3 24.13241 2.472472 0.2920504 -17.89033 0.09391406 -80.26695 0.1598204 -0.2578801 5 2749569 MEDIUM 0.0,489.8182 -1.167589553265036,-1.5526006443244322 0.8952115,-0.1489393 -1.313077,0.9280979
4 0.657 84.33348 1.005714 24.98 23.60645 0.1133825 0.4197153 107.1291 0.02983836 -103.8028 -0.009633737 -0.002726156 2 585422 MEDIUM 0.0,0.06420028,0.3117853,0.0165686 -1.373551064912757,-1.4207390385663605,-0.12830779603347778,-1.4959387154722006 -0.01724067,-0.05892257,0.03929636,-0.04324197 -0.0637229,-0.01285936,0.01055156,0.04663793
2 0.537 164.4372 0.8441159 24.51 23.82827 0.4965915 0.1800512 12.37018 0.01845226 171.2314 -0.09813196 -0.0381155 2 420175 MEDIUM 0.0,9.950731 -1.0057067741500472,-0.6817344964123782 -0.3401691,0.1272169 -0.1045598,0.06323023
2 0.289 212.8139 3.063318 25.06 23.78344 1.970351 0.3504944 -17.44288 0.06543333 81.60443 0.05897902 -0.1342512 2 2709376 MEDIUM 0.0,14.64097 -1.6463050915886916,-1.2765565332631308 0.8129852,0.0629747 -0.9070952,0.9149275
4 0.509 223.3572 3.392946 25.62 23.95289 2.214335 0.2300853 -164.0998 0.0468071 -164.6862 0.152041 0.06050761 2 2975104 MEDIUM 30.59963,28.25877,0.0,28.71932 -1.6671052072115002,-2.73576458671988,-1.1980429027194601,-2.3236949643696008 -0.2893226,-0.9409868,1.223471,-0.7792612 -0.8338639,-0.07311039,0.3942254,0.4799775
4 0.743 243.7811 2.773489 25.03 24.33991 2.074071 0.5660165 -137.7607 0.04079627 -164.7466 -0.1316862 -0.2441756 1 2458514 MEDIUM 0.0,90.51763,72.31151,71.79692 -0.6900906572733757,-0.11227208056978968,-1.732674778590775,-2.06920166069989 -0.9336312,-0.2148381,0.798371,0.8465107 -0.9663949,0.5965657,-0.2540552,0.09796752
2 1.25 220.8005 1.601271 24.33 22.88857 0.3731073 0.08244212 86.67625 0.05946834 -143.1669 0.0114328 -0.02171776 1 1251813 MEDIUM 0.0,8.005355 -2.2636246788072145,-1.4414335277694543 -0.01935814,-0.1099415 -0.2283072,0.1336372
2 0.265 297.8516 1.100132 25.23 24.75688 3.34255 0.187133 41.76841 0.07556104 -11.61491 -0.1077752 0.4776377 1 683958 MEDIUM 72.39424,0.0 -0.47312484862110954,-2.8456106547163778 0.326578,-0.6574549 -1.155309,2.039112
2 0.774 172.5838 1.685857 24.64 23.83393 0.8066753 0.1286199 179.0035 0.1347129 26.82024 0.1502272 0.0141212 1 1345215 MEDIUM 23.59214,0.0 -1.010629542264029,-0.8060744328558949 -0.2297872,0.5678067 0.02771984,0.1484217
4 0.752 205.5891 1.539583 25.68 24.37369 1.07143 0.2320934 -141.2382 0.07370351 -168.6868 -0.05775825 -0.01926497 2 1179873 MEDIUM 14.98852,0.0,12.49183,13.57124 -1.3063149959337215,-1.2168255038681994,-2.155362600711227,-1.7122295985862859 0.3345401,-0.5578235,0.3977774,0.017049 -0.2646348,-0.2316257,0.2529257,0.4316563
2 1.381 182.81 3.572225 24.72 24.60691 0.7721493 0.2396262 82.8311 0.03502651 18.7201 -0.02358565 -0.2103734 5 3113063 MEDIUM 0.0,49.5786 -0.9121402842136104,-0.11308636465545052 -0.1057919,0.01345262 -0.5849697,0.1779164
2 0.168 183.6538 1.261436 23.88 23.71409 1.7875 0.466567 82.45782 0.05372708 58.98933 0.1134838 0.5549022 2 861870 MEDIUM 24.78689,0.0 -0.16591452880356383,-0.5183007813336142 -0.07013719,0.3444556 -0.293403,1.445352
2 0.884 71.77943 2.058731 25.29 24.16966 0.1302236 0.3500203 119.8249 0.05742618 6.994643 0.01212017 -0.012191 2 1754801 MEDIUM 0.0,0.4614624 -1.1203429784828196,-2.359242807272142 0.05916718,-0.04250816 -0.05722698,0.02413837
4 0.16 227.5097 2.215555 24.98 23.95978 2.915364 0.3343627 -114.0846 0.07260753 66.62865 0.1072085 -0.06742401 2 1914602 MEDIUM 0.0,5.502903,11.66406,1.17506 -1.2124907191761651,-1.0202215361465585,-0.36722543447463274,-1.283263456565703 -0.2835672,1.155252,-0.9106811,0.9102701 -1.493154,-0.4563204,0.4333816,1.166565
2 0.283 167.8804 2.151883 25.51 24.29881 1.234713 0.3063759 -156.0297 0.07645519 -58.56065 0.1515169 0.1113304 1 1849173 MEDIUM 9.834276,0.0 -1.2111927018954036,-1.4145363430583586 -0.3078874,0.6848643 -0.3249253,0.4092131
4 0.864 169.4338 2.803798 25.21 23.77034 0.7612312 0.4971013 154.8762 0.05118285 -115.4399 -0.05436249 -0.07164335 1 2486749 MEDIUM 2.394767,0.0,13.51417,2.20398 -2.1336486666926104,-1.4396595615794499,-0.05899219259546529,-2.207780150303153 -0.1069962,-0.480897,0.1407617,0.1097095 -0.4632674,-0.09938076,0.2565166,-0.4562835
2 0.13 110.6624 0.733253 23.77 22.91044 0.6020184 0.3062612 -134.7391 0.0523388 -97.34065 0.05296279 0.09909746 1 313977 MEDIUM 1.355785,0.0 -1.410753884095912,-0.8595574865469581 -0.05059378,0.2020609 -0.1787015,0.367734
2 1.005 192.7525 1.806674 24.08 23.02843 0.7022442 0.3432008 80.94647 0.02914847 177.3734 0.02517643 0.1090207 5 1481140 MEDIUM 23.58837,0.0 -1.8620396403707566,-1.051574875231582 -0.07272498,0.1008779 -0.2313822,0.4490654
2 0.92 188.3649 3.66459 24.63 24.5762 1.020818 0.2708408 -55.39596 0.04447162 150.4574 -0.1494969 -0.08634205 5 3178104 MEDIUM 0.0,30.63155 -1.762199912350859,-0.05380016028508164 -0.7131513,0.2861036 -0.01359868,0.1951094
4 0.115 269.1535 1.234461 25.34 23.72478 3.563635 0.3416746 50.09871 0.02386214 -98.38242 -0.2045093 0.1191012 2 831319 MEDIUM 0.0,15.94257,3.516155,1.156219 -1.615215678367362,-0.5601264764467442,-1.7251724095438257,-1.7070935225767458 -1.762418,1.164145,-1.451146,0.2459669 -0.9584577,-0.8187051,1.210939,1.98533
2 0.31 155.2387 1.932924 24.67 24.13416 1.018802 0.3797737 -12.11666 0.09635403 -99.5587 0.1158975 0.1110908 2 1615456 MEDIUM 7.987787,0.0 -0.5358397581042902,-1.5811652486650798 -0.1941988,0.53446 -0.2961156,0.4159329
2 0.665 128.5287 1.519348 24.92 23.93764 0.4315834 0.1686543 -117.9871 0.1094613 64.4902 0.02982104 0.03649712 2 1156339 MEDIUM 3.844789,0.0 -1.204447243358457,-0.9823571665297579 -0.1685434,0.1529209 -0.0300381,0.2579288
2 1.305 188.7991 3.254597 26.2 24.46489 0.7512888 0.410336 10.8222 0.1057135 103.695 0.04933909 0.0009182012 5 2870861 MEDIUM 0.0,11.533 -1.735106112664899,-3.0392088861267648 0.4354501,-0.2833553 0.01080949,0.2293358
2 0.516 199.9862 2.300256 25.38 24.75302 1.478063 0.3430166 -55.08933 0.05582953 -24.96321 -0.2089337 0.07575446 2 2003226 MEDIUM 33.48633,0.0 -0.6269822406404973,-0.9256473801467906 0.5170538,-0.8821203 0.0945327,0.5709576
2 0.138 148.9361 3.673929 26.36 24.47981 1.17855 0.2068432 22.2586 0.05030186 100.2271 0.05342744 0.05676761 2 3181812 MEDIUM 0.0,1.679878 -1.8801933714476728,-2.784103949645557 0.4586732,-0.2685758 0.484389,-0.4430213
4 0.633 202.7683 0.9581497 26.16 24.45159 0.7575049 0.4277659 -45.19587 0.0756553 -56.27805 0.07526924 -0.08275028 2 535483 MEDIUM 0.0,20.61491,20.38451,20.58882 -0.6859425506531291,-1.7084054820576626,-2.510359374300925,-1.722356101743402 0.3273646,-0.241368,-0.1647645,0.002219686 -0.3771208,0.0294595,0.1987461,0.2484435
2 0.537 235.5049 1.382142 25.15 24.15722 1.756606 0.2266868 115.8463 0.06559909 69.7823 0.006197857 0.3001935 2 1000496 MEDIUM 60.36629,0.0 -1.3117755165075646,-0.9927773284412371 -0.1153652,0.01184119 -0.5538505,1.198144
2 0.752 112.4605 2.455613 25.52 24.46599 0.3561416 0.4249423 13.09678 0.04698897 74.74334 -0.04480144 -9.006216e-05 1 2159074 MEDIUM 2.809287,0.0 -1.0939150692918718,-1.0540094059107858 0.113424,-0.2401981 -0.09709736,-0.05480911
2 0.842 272.8978 2.202719 25.15 24.78589 2.22202 0.3779319 -12.21783 0.09364475 -2.182986 0.5368911 0.07641706 1 1904973 MEDIUM 228.7631,0.0 -0.3641057123474024,-0.5956793175475287 -0.451435,1.755476 -0.2475228,0.0111556
2 0.071 187.0682 2.126768 23.94 22.85012 2.0811 0.1011855 151.8853 0.07203736 134.1981 -0.2130858 0.1803867 5 1822357 MEDIUM 0.0,5.362896 -1.089879529801441,-2.1042591017683057 -1.015115,0.5511754 0.8762698,-0.4940263
2 0.301 222.331 1.334972 24.71 23.5779 1.980907 0.2183874 134.8099 0.04538139 48.78919 -0.2409032 0.2081165 2 945375 MEDIUM 31.3088,0.0 -1.1321001174946332,-1.3655784745715205 0.5405094,-0.9542351 -0.4231458,0.8767502
2 0.939 130.3167 1.840557 25.62 24.274 0.344314 0.2316789 -113.5986 0.04399323 178.5727 0.03105448 0.006708413 5 1518404 MEDIUM 3.045286,0.0 -1.3460013360084706,-1.6392419937323495 -0.1440407,0.1919887 0.01697845,0.09205433
4 0.339 126.1828 1.903741 22.78 21.97948 0.6489281 0.6210532 103.7136 0.04681297 65.52909 0.1087402 -0.03104343 2 1583645 MEDIUM 0.0,4.354715,1.67181,1.612203 -0.8005210319790367,0.8959543587920584,-1.329839588516442,-1.6253966304316614 0.2443738,-0.1576486,0.3167078,0.2212941 -0.3553621,-0.01118514,0.1678528,0.2931554
4 1.079 147.5707 2.560853 25.3 24.55774 0.5698117 0.3964715 -159.6302 0.05689451 16.82391 -0.01074349 0.01096224 2 2262542 MEDIUM 4.755956,0.0,0.9245082,3.257672 -0.3833761359364817,-1.111667227458759,-1.2172565812023044,-0.7422616105583602 0.07749504,-0.2878606,0.248854,-0.06436979 -0.1879173,-0.06224224,0.1291285,0.2203006
2 0.839 239.3316 1.121238 23.46 22.94895 0.628353 0.2022576 -26.49356 0.04252565 59.79075 -0.09799788 0.09152249 2 710405 MEDIUM 36.71293,0.0 -0.5110522468612626,-1.2202449913259314 0.1249841,-0.3331191 -0.1370659,0.2930142
2 0.529 349.9452 1.212228 24.83 23.63267 3.246117 0.1573634 88.70971 0.06434248 -10.67743 0.01743261 -0.4165055 1 809036 MEDIUM 0.0,164.877 -1.763277935799195,-1.1973342177072235 0.3328129,0.02330869 -2.002847,1.228481
2 0.889 266.0725 1.622164 26.79 23.7476 1.220656 0.1612454 -139.4731 0.04212942 137.0644 0.01252288 -0.006816224 2 1274389 MEDIUM 0.0,6.574358 -3.289910128220954,-3.042403559479774 0.7006088,-0.4257064 0.06199747,0.5325453
2 0.067 142.8894 3.212263 24.83 24.71434 1.056102 0.5253307 -168.8772 0.03870356 -84.21702 -0.1656929 -0.1597047 5 2832253 MEDIUM 0.0,2.389669 -0.8061364430928335,-0.11565537856752356 -0.6811097,0.09086965 -0.417067,0.3036266
2 1.195 204.6445 2.120521 25.12 23.66579 0.718022 0.2627482 -162.99 0.06434177 129.1309 0.06258955 -0.03288818 2 1821378 MEDIUM 0.0,19.94133 -1.454207545514445,-1.543560108870978 0.4166335,-0.1902515 -0.1557991,0.2279276
4 0.262 150.3142 1.643226 25.54 24.5215 0.9885488 0.427777 34.4892 0.04326953 -123.6236 0.00709399 -0.1017955 2 1293961 MEDIUM 0.0,2.434794,5.191055,2.395454 -1.0185014828102368,-2.129196386646025,-0.07303825923497917,-2.283487715010584 -0.3370153,0.446147,-0.1574699,0.5068679 -0.5354681,-0.2256651,0.3070755,-0.02059935
2 0.494 174.5822 2.064854 25.23 24.75816 1.14968 0.3013215 54.35909 0.03392869 -145.9225 0.2153909 0.08890724 1 1758731 MEDIUM 24.10795,0.0 -0.47184113057569277,-0.8963670223931315 -0.33903,0.7062441 -0.01957604,0.4591368
2 1.121 187.0682 3.039012 25.24 24.45226 0.8508994 0.3436799 159.9466 0.04497235 67.3987 -0.132224 -0.03769155 1 2693039 MEDIUM 0.0,29.68264 -1.22091137599582,-0.7877385521792023 -0.5717586,0.2447552 -0.06367716,0.1757702
2 0.182 189.6706 0.6955378 24.79 23.78725 1.465286 0.3010017 -75.76289 0.05921834 -129.3155 0.0835671 -0.2562211 2 281416 MEDIUM 0.0,12.6585 -1.002751849165079,-1.0432859716673561 0.1509655,-0.2438052 -1.008895,0.4022108
4 1.271 194.536 1.702021 26.61 24.66118 0.3352107 0.2480198 -176.8514 0.02912778 -54.68597 0.008986639 0.01455662 2 1365069 MEDIUM 5.062436,0.0,1.616482,1.598681 -1.3007777270160172,-1.948824026323657,-3.4035621429067353,-3.407771929264978 -0.03611703,0.1898456,-0.06970572,-0.1211038 -0.1550814,0.06010433,0.1784423,0.1490238
4 0.188 238.7811 1.909555 25.95 23.99441 2.462773 0.2925778 40.08338 0.065473 18.07545 0.1946057 -0.3094068 5 1589386 MEDIUM 0.312391,0.0,24.82655,0.9932084 -2.1329592196112643,-1.9555924872912493,-0.041699784182030596,-2.4703777260514146 -0.2399695,1.619051,-0.4909681,0.8335832 -1.588487,-0.4042803,0.7378442,-1.338406
2 0.365 139.3157 1.401275 26.81 23.55291 0.7244562 0.1479269 -31.60522 0.05370042 -122.5992 -0.01780971 0.0009665417 2 1020813 MEDIUM 0.0,0.8175861 -3.2570882298811217,-3.325787831633723 -0.3804061,0.344026 -0.01054544,-0.01644472
2 0.672 291.0717 1.851942 24.43 23.56008 2.58155 0.2885997 5.257945 0.1123557 109.9338 0.08156203 -0.3214525 2 1529200 MEDIUM 0.0,122.4698 -1.4907148534525176,-0.8699234311715042 0.7169714,-0.08641921 -1.532651,0.9207076
4 1.095 177.0109 2.387188 25.19 23.898 0.6303294 0.5195737 178.0578 0.06301932 57.24465 0.02407432 -0.07310619 5 2093919 MEDIUM 3.293224,2.391517,0.0,15.0328 -1.4187354676061301,-1.5479402753067137,-1.2919995905162118,0.15919012873662167 -0.03307467,-0.2706366,0.3497499,-0.02469295 -0.3712567,-0.275714,-0.1641983,0.2165221
4 1.096 109.3956 3.195447 25.94 23.55249 0.3245501 0.4045374 143.913 0.06274163 -102.929 -0.02400854 0.02174621 1 2822718 MEDIUM 0.0,2.391207,2.340724,2.341651 -1.1427274321541914,-2.387508023299986,-4.058865409024907,-3.806302282423653 -0.1328606,0.1273929,0.0522719,0.02406667 0.1423247,-0.01164265,-0.1242436,-0.1342675
4 0.882 203.7042 2.215555 26.47 24.49554 1.005604 0.3415706 134.4546 0.02370746 31.27325 0.04899762 0.05003454 2 1918510 MEDIUM 15.35055,0.0,1.696471,0.4085152 -0.7534307548161155,-1.9744561075834182,-2.251244449361253,-2.091529865378236 -0.2997565,0.5810278,0.383846,-0.09275581 -0.3104263,-0.07095276,0.4270873,0.5676846
2 0.828 189.6706 2.04652 25.14 24.27936 1.015044 0.2511332 35.81054 0.1027905 82.26691 0.1319133 0.1491666 2 1741425 MEDIUM 37.44997,0.0 -1.1023045686927975,-0.8606377142699112 -0.2161502,0.3958625 -0.2004202,0.6093663
2 0.675 100.2305 2.114286 24.38 23.19093 0.3058556 0.1700249 -87.2564 0.06568485 -80.62846 -0.005407927 -0.02891852 2 1812069 MEDIUM 0.0,1.401449 -1.1890715707121233,-1.4578214453585732 -0.0006893889,0.0942428 -0.2028468,0.08790317
2 0.589 69.50243 2.034358 25.4 24.46301 0.1723228 0.1828703 21.09873 0.06072863 -26.81272 -0.03133412 0.006745939 1 1726930 MEDIUM 0.6013949,0.0 -0.9369885945934651,-1.0224119191470402 0.04926319,-0.1181918 -0.01839935,0.02226959
2 0.612 291.0717 1.321004 23.73 24.5181 2.117076 0.3541899 -95.531 0.03303497 -133.9411 0.3292629 -0.6447039 5 931920 MEDIUM 0.0,233.6222 -0.7696516234823569,0.7880988287069636 0.4792474,-0.2186661 -1.732289,0.2664431
2 0.16 249.4595 1.596073 24.29 24.2495 3.327765 0.290038 -152.2944 0.0407179 14.01969 0.9362624 0.2942785 2 1240236 MEDIUM 73.64973,0.0 -0.04049965969477855,-0.6785380783231243 -0.6256956,2.541885 -0.1416702,0.8783562
4 1.416 78.70458 3.047098 25.47 24.57366 0.1344009 0.4552559 -142.4707 0.04509837 -163.6479 0.00618059 0.007665772 1 2700824 MEDIUM 0.6105327,0.4474918,0.5157327,0.0 -0.5034374983025371,-1.5334323308599564,-0.8963437211950775,-0.9003441912027275 0.01502434,-0.05410378,-0.0430216,0.06131151 -0.04485753,-0.0218651,0.03142122,0.04700378
2 1.31 101.6249 2.455613 24.76 24.01555 0.1973337 0.06748714 -60.51908 0.07280691 -27.49234 -0.03494672 0.01930043 2 2161824 MEDIUM 2.969771,0.0 -0.7444461283926339,-0.9697806681446517 0.05013652,-0.1226074 -0.0241476,0.071247
4 0.185 228.5599 0.7263339 24.9 24.42613 2.415316 0.438954 -137.7608 0.0723481 63.81052 0.04391966 0.01052956 4 308145 MEDIUM 2.763298,9.179347,10.54191,0.0 -1.1252596429737929,-0.4738696505548213,-0.3476438906011376,-1.0129521061496622 -0.7114996,0.6183653,-0.6595828,0.8552157 -0.9321092,-0.6677885,0.5506584,0.9061391
4 0.287 178.6488 2.589454 25.86 24.7458 1.416139 0.5461814 -0.5958259 0.03916133 46.22105 -0.0001699585 -0.1860466 1 2285700 MEDIUM 2.314729,0.0,0.9961263,11.77401 -1.1141968963572515,-1.1221382090902272,-1.3371322270666488,0.47830623901387526 0.07215697,-0.7131653,0.7003178,-0.007483546 -0.7957807,-0.5234433,-0.4367609,0.4298859
4 0.954 214.2891 3.544874 27.06 24.74979 1.284157 0.1191502 153.5587 0.08803954 91.55718 -0.05491478 -0.02511613 1 3091314 MEDIUM 16.15655,0.0,2.312456,2.690783 -1.4541347179422317,-2.310206291081451,-2.9793287762941074,-3.161578889271226 0.5584605,-0.1793144,-0.5891593,-0.7024542 0.2155728,-0.7639823,0.4276942,-0.02764445
4 0.557 146.2177 2.145585 25.16 24.46414 0.8437397 0.4269157 -19.1406 0.06221375 135.8681 0.01351669 -0.02200341 2 1844059 MEDIUM 3.605447,0.0,1.815619,4.519568 -0.6958606424570559,-1.0350672293389858,-1.2705591309201667,-0.40337133356318766 -0.170592,0.3836766,-0.3743721,0.09286512 -0.2845047,-0.2318583,0.1386261,0.2922117
4 0.832 126.4736 2.414394 25.6 24.6197 0.4780607 0.475964 -156.262 0.02867079 -79.90075 0.02629057 0.009932066 1 2119250 MEDIUM 2.788852,2.243666,0.0,2.930507 -0.9802991974980018,-1.75097000889774,-1.100093145799999,-0.9045810793604182 0.03158823,-0.184263,0.2414948,-0.1280316 -0.1991313,-0.1050251,0.1123968,0.1480903
2 0.307 199.9862 1.544668 25.38 24.638 1.61507 0.2079328 149.7152 0.02326196 -132.1691 0.03160499 -0.2336204 1 1182450 MEDIUM 0.0,19.27401 -1.6418582906166612,-0.7419985149909809 0.3262667,0.02574516 -1.003492,0.5833721
2 0.543 195.8845 2.095657 25.36 24.79314 1.517875 0.4344901 -18.0657 0.05547908 -5.220169 0.3872657 -0.1616328 1 1791585 MEDIUM 0.0,61.28997 -0.5668611853552057,-0.5788956882965639 1.14435,-0.2721753 -0.3809497,0.1643949
2 0.821 136.4583 1.524391 25.01 23.94472 0.3793166 0.3249792 60.38968 0.03795143 15.72616 -0.03595449 -0.02998584 2 1163014 MEDIUM 0.0,4.566079 -1.0652842703546597,-1.5347464043875307 -0.1780493,0.1493212 -0.1745673,0.01703021
2 0.457 119.6741 2.040433 25.03 24.57804 0.5616545 0.5958302 168.2331 0.04880805 81.54387 -0.1752777 0.01852684 1 1732456 MEDIUM 7.599387,0.0 -0.4519578251200859,-0.5709399346799836 0.1130638,-0.4455676 0.00732643,0.06552166
2 0.461 190.5461 1.372632 24.0 24.36468 1.169071 0.03670362 -9.111711 0.0312495 -90.59062 -0.328151 -0.09099565 2 989164 MEDIUM 0.0,35.59461 -1.1760111578753982,0.36468370859549415 -0.8750449,0.2430408 -0.273029,0.06845592
2 0.917 210.3778 1.2705 24.69 24.62803 0.5436584 0.07334761 106.5695 0.04789045 -153.1745 -0.08118215 -0.1063785 1 876627 MEDIUM 0.0,31.41104 -1.090655155134109,-0.06196715040306894 -0.2673912,0.08209674 -0.3112662,0.1051742
2 0.894 170.6082 1.70743 23.96 24.56438 0.5018836 0.4524171 -90.03903 0.02916719 120.6949 -0.1097374 -0.02819912 2 1369915 MEDIUM 0.0,15.63353 -1.382333944397737,0.6043783224389822 -0.2574929,0.145805 -0.2803974,0.01832989
4 0.139 257.6321 1.321004 24.9 24.63065 3.444292 0.6131809 161.4454 0.06812044 -80.02391 -0.09748022 -0.05155753 1 928916 MEDIUM 12.96145,4.253191,0.0,17.37852 -0.2693499010174811,-1.077207599553305,-0.9806737039443854,-0.001132917317774593 -0.4611264,1.378581,-1.672393,0.5260373 -1.351787,-0.97771,0.6206333,1.128873
2 0.936 136.7729 2.247872 25.34 23.91438 0.4264871 0.5536069 74.308 0.193748 -18.28371 -0.004087604 -0.05987937 1 1952199 MEDIUM 0.0,5.410497 -1.4256236461873089,-1.910428184117293 0.005081473,-0.0170355 -0.2645495,0.1613638
4 0.239 225.9436 1.2705 24.57 23.87617 2.369445 0.5382038 77.23346 0.02601846 -68.16948 0.1259913 0.1033076 5 872426 MEDIUM 10.82562,14.0345,20.957,0.0 -1.3108633851790608,-0.6938322273556294,-0.05332579618870604,-0.9042001524922729 0.1565556,0.9312571,-0.7993683,0.441487 -1.093939,-0.3921687,0.03017007,1.258312
4 0.319 103.2761 1.734641 25.56 24.44656 0.4347647 0.5294358 -22.68655 0.04189394 -89.52606 -0.01958673 -0.0343919 1 1396379 MEDIUM 0.2247221,0.02526403,0.0,0.9937704 -1.1134449219332414,-1.298849091862263,-1.3219209952153268,0.07288713631867898 -0.09654306,0.1383039,-0.245511,0.06726177 -0.2145649,-0.2091904,-0.004968665,0.1385925
4 0.752 233.8837 2.04652 25.68 24.51366 1.496244 0.3656635 -158.602 0.05930203 -143.9341 -0.0162666 0.1665162 1 1740953 MEDIUM 46.9172,0.0,14.11225,14.73146 -0.037451575779026684,-1.1663375700210812,-2.1546348768547974,-2.066704841643314 0.1578256,0.6131371,-0.7952887,-0.5674662 -0.4930489,0.743903,0.2388443,0.5773817
4 0.449 164.059 0.7896141 26.12 24.47057 0.624967 0.4445934 -152.6908 0.02965567 64.96396 0.06788786 0.04474475 3 367473 MEDIUM 0.0,6.966751,6.809057,6.795144 -0.8469203934340446,-1.649432171861456,-2.762742883005581,-3.119144033569558 0.3312667,-0.04378412,-0.2279533,-0.2176091 0.2197583,-0.2246827,0.01676066,-0.0791047
4 0.421 167.1091 3.237612 25.94 24.46704 1.209122 0.2731166 127.0586 0.06261577 -75.28492 0.06607762 0.0558035 2 2853322 MEDIUM 1.402167,7.777581,2.0452,0.0 -1.8589693956698419,-0.5192481273252659,-1.8455606446454298,-1.4729581806458527 0.5586562,-0.382057,0.5763653,-0.05706004 -0.3367135,-0.2553936,0.2208185,0.7038962
2 0.811 79.43282 2.221993 25.44 24.76867 0.1731626 0.5386954 80.3307 0.02708882 -76.52314 0.001094223 0.02981344 1 1924827 MEDIUM 1.01347,0.0 -0.9592898336630286,-0.6713320213108973 0.04533048,0.009780229 -0.04254385,0.1269302
4 0.828 190.9853 2.077138 23.95 22.66271 0.9535906 0.4809978 -79.80415 0.07997756 24.80593 0.02873827 -0.0232626 2 1774169 MEDIUM 0.0,10.48325,6.26158,4.03442 -1.4531003805935638,-0.8160214467016368,-1.2872880503224668,-1.7328928930412892 0.1070525,-0.4096925,0.4586748,0.1375863 -0.4951911,0.01078226,0.1113397,0.4579106
2 0.569 181.9701 1.430264 25.17 24.4116 0.9137082 0.3909499 -21.26698 0.04733741 -136.1618 -0.1210559 -0.03712892 4 1055189 MEDIUM 0.0,16.45065 -1.0886357821919448,-0.7584027529311401 -0.620581,0.2409651 -0.05306134,0.2512428
2 0.201 95.71941 1.396478 25.34 24.00205 0.4551411 0.1035227 164.5335 0.08296893 104.2669 0.01628157 -0.04504786 1 1014402 MEDIUM 0.0,0.6554639 -1.3379465761761136,-2.0949206993768446 0.103807,-0.03022574 -0.2611123,0.173846
2 0.25 119.1242 1.44489 25.72 24.64427 0.6668789 0.1583029 23.36292 0.08735953 53.31654 -0.04981922 -0.0593573 2 1069421 MEDIUM 0.0,2.100204 -1.075731983781155,-1.9423526726443365 -0.2947569,0.06550548 -0.3147366,0.2464572
4 0.355 172.1869 2.476409 26.31 24.48042 1.215504 0.3611054 -47.46349 0.04967998 21.62991 0.04999022 0.05172941 2 2176962 MEDIUM 5.695427,0.0,1.027021,0.5042227 -0.843876757747643,-1.829576050720406,-2.1509832330800855,-2.1417144020150674 -0.3618718,0.7020536,0.4089881,-0.1925441 -0.3953069,-0.1058747,0.5444931,0.6431988
4 0.291 211.8361 1.50929 25.84 24.66128 2.165983 0.379856 171.7919 0.07264824 -9.34516 0.2529362 -0.0245685 2 1142294 MEDIUM 26.57597,0.0,25.86365,25.32233 -1.1787221486861692,-0.7858932925366111,-1.5393544818849736,-2.161529083770267 -0.5209755,1.34673,-0.4015069,-0.7844681 -0.5223525,-0.1790384,0.6488707,0.2075814
2 0.398 216.2719 2.177199 24.73 23.21033 1.914371 0.282766 -122.5491 0.05106493 147.9332 0.1081931 0.1586088 2 1875996 MEDIUM 23.1138,0.0 -2.4186409524194104,-1.5196678482311552 -0.4587459,0.6377276 -0.6243124,0.9449426
2 1.02 139.3157 1.601271 24.66 24.11886 0.2884041 0.171191 142.6548 0.0394034 -144.1422 0.041803 -0.0428797 1 1251293 MEDIUM 0.0,6.440338 -1.240907590154451,-0.5411378989623415 0.1521904,-0.05597542 -0.1336111,0.06599828
2 0.692 294.4422 1.915379 24.16 22.76403 2.674764 0.1449998 -124.4942 0.0431916 25.30735 -0.1632547 -0.1548126 2 1598699 MEDIUM 0.0,85.63215 -1.395968824686592,-3.7512028565966182 -1.17667,0.7416012 -1.046011,0.8180167
2 0.235 177.0109 1.062667 23.03 23.57042 1.307857 0.203494 -160.0959 0.03386543 -66.90215 0.433972 0.03788676 2 643150 MEDIUM 21.80519,0.0 0.5404239280531845,-0.8993577845558136 -0.2298014,1.073764 -0.008423384,0.09744016
2 0.902 84.72274 2.234906 24.55 24.58959 0.1811742 0.2462916 113.286 0.04232282 62.70252 0.03408755 -0.0354748 2 1938566 MEDIUM 0.0,1.818447 -0.9580132757184254,0.03959231661857818 0.07938806,-0.03407555 -0.115337,0.02590785
4 0.73 323.5937 3.254597 25.81 24.32555 3.376452 0.2163693 23.58799 0.08171133 -161.155 0.05079727 -0.3603827 1 2868113 MEDIUM 0.0,36.72112,175.9113,34.94597 -1.4844525338386192,-2.4922528416835474,-0.3299900555593926,-2.455826230244101 -1.405239,1.256541,-0.3544445,1.854529 -1.675538,-1.484553,1.228924,-0.7955701
2 0.516 77.26806 1.846243 25.29 24.34643 0.1956008 0.2034427 105.5969 0.03039066 -107.8905 -0.01859734 0.01452305 1 1521785 MEDIUM 0.4827861,0.0 -0.9435652568019066,-1.4592772350885577 0.07353014,-0.0687916 -0.02551683,0.1086629
