NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID TIER DELAY MAG XIMG YIMG
2 1.005 192.7525 1.806674 24.08 23.02843 0.7022442 0.3432008 80.94647 0.02914847 177.3734 0.02517643 0.1090207 5 1481140 MEDIUM 23.58837,0.0 -1.8620396403707566,-1.051574875231582 -0.07272498,0.1008779 -0.2313822,0.4490654
4 0.331 89.12509 0.8294219 24.71 22.51153 0.2572435 0.07219356 -65.23467 0.03731205 -86.2193 -0.00138782 -0.003759039 1 404314 MEDIUM 0.1162781,0.06125961,0.0,0.08146944 -2.1424995804584492,-2.7384709050273663,-2.1984710693220775,-2.577852343169658 0.1060276,-0.04940892,0.01179693,-0.1198351 0.04829808,0.1164155,-0.1334406,0.008348503
2 0.548 200.9093 1.377382 26.14 24.75572 1.113686 0.3796209 47.46351 0.06771049 -35.45253 -0.09805955 -0.04690385 5 995195 MEDIUM 0.0,15.76978 -1.3842774328322192,-1.7883137063514098 -0.5927613,0.4851509 -0.3546057,-0.07460124
4 0.188 238.7811 1.909555 25.95 23.99441 2.462773 0.2925778 40.08338 0.065473 18.07545 0.1946057 -0.3094068 5 1589386 MEDIUM 0.312391,0.0,24.82655,0.9932084 -2.1329592196112643,-1.9555924872912493,-0.041699784182030596,-2.4703777260514146 -0.2399695,1.619051,-0.4909681,0.8335832 -1.588487,-0.4042803,0.7378442,-1.338406
4 0.385 289.7344 1.829217 25.2 24.62837 3.786121 0.4580484 125.8932 0.05633984 -60.08148 0.01001731 -0.1644881 1 1502146 MEDIUM 0.0,54.68769,69.42829,33.67011 -0.923010411772492,-0.5716263624279612,-0.22700079438819395,-1.2167950600823438 0.9970227,-1.31701,0.9556956,-1.179515 -1.799241,-0.6304539,0.884137,1.298725
4 0.821 314.7748 2.189933 26.81 24.70912 2.383456 0.2989926 4.580784 0.05806953 -169.0363 0.03830004 -0.4300359 2 1891770 MEDIUM 183.5121,4.884866,0.0,4.258438 0.17740638083549665,-3.101853483897001,-2.1008832395083124,-2.850567529988275 -0.07531542,0.3890367,-0.8298462,0.926358 0.7834058,-1.55438,-1.435661,-1.327664
2 0.562 204.1738 2.773489 24.94 24.59888 1.729198 0.1999358 -158.6741 0.07185072 -10.93409 -0.4429231 -0.04265629 1 2457438 MEDIUM 0.0,70.85008 -0.7692240220266261,-0.34112281886772505 -1.336403,0.3896634 -0.08431175,0.01971887
4 0.694 113.5011 2.126768 27.41 24.65855 0.4029908 0.2115451 82.22391 0.05261217 -27.01605 -0.002240322 0.01059092 3 1825222 MEDIUM 0.6356546,0.5889377,0.0,0.6439662 -2.9670759436230165,-3.3978961991194216,-2.132056188576394,-2.751450147234245 -0.1299501,0.04868518,-0.05452117,0.1832114 -0.1324022,-0.1844192,0.2051319,-0.06422642
2 1.068 217.2701 2.83435 24.94 24.45325 1.205813 0.1547858 -45.65408 0.0386683 178.2897 0.1529031 -0.2114497 5 2515131 MEDIUM 0.0,72.75426 -1.081715064232586,-0.48674502748065673 0.5983976,-0.1709415 -0.6308992,0.2975953
2 1.05 237.1374 2.083299 24.57 24.21688 1.062136 0.3554205 26.75922 0.03538989 137.9823 0.1236395 -0.09236263 1 1781786 MEDIUM 0.0,52.33957 -1.3648191922180952,-0.3531210369334863 0.7033483,-0.2392612 -0.1838578,0.3056531
4 0.139 257.6321 1.321004 24.9 24.63065 3.444292 0.6131809 161.4454 0.06812044 -80.02391 -0.09748022 -0.05155753 1 928916 MEDIUM 12.96145,4.253191,0.0,17.37852 -0.2693499010174811,-1.077207599553305,-0.9806737039443854,-0.001132917317774593 -0.4611264,1.378581,-1.672393,0.5260373 -1.351787,-0.97771,0.6206333,1.128873
2 1.091 150.3142 1.611696 24.46 23.97197 0.3093394 0.2847166 -35.01071 0.1056502 4.947088 0.05381321 -0.04365818 1 1263357 MEDIUM 0.0,10.01465 -0.8008227711483114,-0.4880306488225266 0.2116095,-0.04959707 -0.09987327,0.06584333
2 1.066 90.36495 2.476409 25.16 24.55865 0.197057 0.008162174 -147.8739 0.08460174 30.09945 0.01895175 0.0321695 1 2181015 MEDIUM 1.878417,0.0 -0.6013475369657729,-1.079723160309383 -0.02272022,0.09343291 -0.05411731,0.1050679
2 1.151 231.7395 3.254597 26.29 24.47451 1.400071 0.04129883 120.3813 0.04309534 36.53555 -0.05907914 -0.1000496 2 2870213 MEDIUM 0.0,39.23731 -1.8154851918676589,-1.9800662962732372 -0.4952866,0.2417847 -0.6620036,0.5283432
2 0.808 235.5049 2.713593 25.67 24.33124 1.732113 0.1507852 90.98158 0.0293481 25.98535 0.04178917 0.245904 1 2404002 MEDIUM 0.0,65.76354 -1.370061881410877,-1.338762529660994 0.2387321,-0.09981168 1.088542,-0.6101638
4 0.35 269.7739 1.869105 25.97 24.53026 3.235315 0.2835307 -47.81799 0.04432846 96.24523 -0.01688255 0.09129276 1 1545978 MEDIUM 15.52776,28.03174,22.46648,0.0 -1.8873016151745103,-1.1870890978110755,-1.5120716938194676,-1.439743168412249 0.9611101,-0.9577865,1.313675,-0.7830081 -1.192456,-0.9565979,0.4990746,1.532488
2 0.557 142.5608 2.618284 25.92 24.06836 0.7461748 0.1869386 28.02393 0.05048774 -86.38778 -0.011484 -0.04073208 2 2314261 MEDIUM 3.267964,0.0 -2.169045641859828,-1.8516416170827865 -0.07237509,-0.1813871 0.3402418,-0.397927
2 1.606 85.50667 2.490343 24.43 23.45945 0.09001238 0.1240159 -8.667516 0.02686181 -4.84334 -0.009201798 0.008902892 5 2195936 MEDIUM 0.7359702,0.0 -0.9705474988048167,-1.3692457432155387 0.01777699,-0.05050764 -0.02724527,0.03140145
2 1.452 126.1828 3.237612 25.61 24.10915 0.3152892 0.08996353 -168.7429 0.05659823 46.23399 -0.02731509 -0.005396085 2 2857859 MEDIUM 0.0,3.408905 -1.500850920265713,-1.789422529903601 -0.1803947,0.1301717 -0.07830466,-0.02393709
2 0.206 171.3957 2.462532 25.48 24.76176 1.444052 0.2699596 -53.26357 0.05612658 60.6234 0.1946997 -0.2305441 1 2163054 MEDIUM 0.0,12.60727 -1.0726126190158038,-0.7182410020511447 0.5552877,-0.3149188 -0.8572664,0.2951339
4 0.94 140.9289 1.288737 25.81 24.28664 0.2027458 0.3836747 105.5824 0.03327687 -92.23269 -0.02612456 -0.007666204 2 897024 MEDIUM 0.0,0.3158126,2.80698,0.1877282 -1.5233626795964283,-1.9180368328054065,0.020801583564210177,-1.8305470010485017 -0.05718946,-0.1255875,0.07181839,-0.1073931 -0.1230634,-0.01805825,0.01890484,0.07336843
2 0.831 84.72274 2.058731 25.17 24.3449 0.193341 0.4492053 -67.6499 0.05653934 -176.6367 0.0212672 -0.03507557 2 1754482 MEDIUM 0.0,1.458289 -0.8251010094071516,-1.3901335846458107 0.07390572,-0.03584447 -0.1147796,0.04439213
2 0.311 215.7744 1.611696 25.12 24.39407 1.942973 0.3156807 154.2211 0.03062662 108.5959 -0.3758912 0.05046594 2 1258692 MEDIUM 38.33739,0.0 -0.7259286216968452,-0.9722635736777512 0.5992199,-1.316482 0.1084017,0.4327945
2 0.553 159.2209 1.198994 26.17 24.51606 0.5809116 0.3260488 38.66557 0.04472565 -53.98082 0.03453736 0.00892798 2 794370 MEDIUM 3.634738,0.0 -1.6558654746053483,-1.6539427965474072 -0.2604545,0.3189635 0.1342246,0.1758556
2 0.902 143.8799 1.469461 25.97 24.43122 0.316069 0.289342 -73.32289 0.03266317 2.329273 -5.583263e-05 0.02442421 5 1101480 MEDIUM 2.823665,0.0 -1.774138913459612,-1.5387799024577256 -0.08648318,-0.04100157 -0.1193757,0.1934039
2 1.878 141.9058 2.826689 25.31 24.41021 0.2175748 0.2320416 173.6063 0.08232635 114.412 0.00268424 -0.02368709 1 2510476 MEDIUM 0.0,4.376397 -1.4963383120569822,-0.8997892403487906 0.06353317,0.01134335 -0.1270595,0.08416315
2 1.882 169.8244 2.959034 24.75 24.59322 0.3272338 0.343248 131.9476 0.03486456 -94.21348 -0.07007628 0.018878 2 2627156 MEDIUM 17.93199,0.0 -0.15678486144763568,-0.9919076017344274 0.09493594,-0.2102855 0.005109168,0.1230999
4 0.78 167.8804 1.643226 25.96 24.48956 0.5735858 0.4034464 -62.39415 0.04586355 84.86104 -0.08552708 -0.01844654 2 1297494 MEDIUM 1.349597,11.07025,0.0,1.486216 -2.1588030548744195,0.12209726665279372,-1.4704399584845587,-2.206703021513838 -0.1827083,0.1924076,-0.3349194,-0.3051729 -0.3376404,0.06804149,0.2001876,-0.2172905
4 0.954 214.2891 3.544874 27.06 24.74979 1.284157 0.1191502 153.5587 0.08803954 91.55718 -0.05491478 -0.02511613 1 3091314 MEDIUM 16.15655,0.0,2.312456,2.690783 -1.4541347179422317,-2.310206291081451,-2.9793287762941074,-3.161578889271226 0.5584605,-0.1793144,-0.5891593,-0.7024542 0.2155728,-0.7639823,0.4276942,-0.02764445
4 0.197 169.4338 1.363161 24.91 24.41764 1.455355 0.6882902 167.1705 0.1150358 13.75186 0.1790485 0.1479548 2 976730 MEDIUM 11.85782,0.0,7.357801,7.531941 1.2307235299192927,-0.49235798503431627,-1.4574774715812229,-1.0286350911825286 -0.09760625,0.9902808,-0.4441371,-0.1289707 -0.264576,0.1740545,0.4200293,0.5689315
2 0.608 213.7962 2.88064 25.16 24.36218 1.749448 0.2895568 84.39521 0.05174771 -154.5233 -0.09213889 -0.3765363 1 2553773 MEDIUM 0.0,68.50207 -0.925583038371965,-0.7978224278102568 -0.3900882,0.1150979 -1.200245,0.4746742
2 0.454 150.3142 1.083398 24.82 23.97703 0.6402567 0.5406058 -161.8264 0.09902966 -70.67382 0.1495598 0.02944268 2 667127 MEDIUM 9.840775,0.0 -1.0810200785677004,-0.8429675452588814 -0.1824827,0.4501432 -0.002303353,0.09625137
2 1.919 176.6038 4.28039 25.91 24.2664 0.5662139 0.06716261 -45.89516 0.03363146 24.32407 0.04272199 0.03000861 5 3584992 MEDIUM 14.0271,0.0 -1.6435979572011044,-1.8632582071029176 -0.1747131,0.2954483 -0.149439,0.1660709
4 1.369 189.6706 1.932924 24.76 23.5917 0.5041927 0.2434473 49.7541 0.2474168 -11.91933 0.04164346 -0.0009066485 1 1620933 MEDIUM 13.84537,0.0,13.18401,14.14992 -1.3121539671763829,-0.8887346388722183,-1.951330793761009,-1.1683001469554177 -0.1011998,0.306496,-0.1969814,-0.1010675 -0.1192973,-0.02337926,0.003467985,0.1327164
2 0.614 189.2344 3.145403 26.17 24.62826 1.227598 0.3200927 11.91062 0.06544842 -95.55408 -0.112445 0.006099335 1 2779304 MEDIUM 15.9736,0.0 -1.6124974247580064,-1.5417403088904846 0.4625533,-0.7575497 -0.2944862,-0.1590431
2 0.823 105.1962 3.673929 25.8 24.65763 0.3828338 0.3207434 -8.914386 0.0222564 114.0804 -0.04281664 0.007867197 1 3184175 MEDIUM 0.0,2.401387 -1.14237490968919,-2.915938356275543 -0.2324622,0.1490629 0.05399112,0.02236296
2 0.213 164.059 0.8926917 25.7 24.24451 1.081924 0.3079296 -178.3287 0.07351006 91.90671 0.141986 -0.02108887 4 465954 MEDIUM 0.0,5.51165 -1.4554869206775787,-1.607469578525487 0.6705041,-0.3939101 -0.08537619,0.1084847
4 1.183 104.2317 1.616925 25.74 23.426 0.1153966 0.1390266 -64.51303 0.05200476 -112.9588 0.002521264 -0.0003207455 2 1269418 MEDIUM 0.0,0.0196383,0.2334581,0.07309573 -2.313999387468193,-2.3949237772352956,-1.7649180739875259,-2.551357918824925 0.01786834,0.02046711,-0.05216737,0.05697617 -0.0577068,0.05766058,-0.0001033773,0.005193711
2 0.662 160.3245 3.30596 25.51 24.64612 0.9753346 0.2744293 131.492 0.03693276 128.9925 -0.06452203 0.169685 2 2908316 MEDIUM 20.34136,0.0 -0.8638807834339701,-0.9044767743855575 0.01036263,-0.3412406 -0.3048335,0.6049207
2 0.521 270.3958 1.846243 23.9 23.48956 2.643515 0.08501823 140.4771 0.03408909 -74.92675 0.3012472 -0.5151018 2 1521833 MEDIUM 0.0,148.6119 -1.0380812775668375,-0.4104410625038364 0.9565412,-0.3425606 -1.684027,0.6182561
2 1.173 86.49679 3.047098 25.77 24.12441 0.1646722 0.1470026 64.06237 0.06346669 112.4241 -0.005909767 -0.009302271 5 2699945 MEDIUM 0.0,0.5798775 -1.6716011355341562,-1.645588873232543 -0.02083013,0.06750621 -0.1029233,0.03605015
2 0.517 112.4605 1.367892 25.78 24.59668 0.3998802 0.1862377 -153.0474 0.05459867 149.3721 -0.06204186 -0.003188462 2 984259 MEDIUM 0.0,2.664444 -1.1833173625973323,-1.3752331814572372 -0.2635633,0.1363165 -0.002199262,-0.001668235
4 0.644 215.2782 4.408653 26.22 24.47417 1.664728 0.3235979 -114.9898 0.06674587 12.25295 -0.1114647 0.07586734 5 3656678 MEDIUM 0.0,26.32323,3.955542,2.978515 -1.745828456785035,-0.6487356301467455,-2.3993295024963563,-2.320993727751808 -1.006328,0.5800118,-0.672502,-0.01576412 -0.3083394,-0.4068147,0.6897838,0.9581401
4 0.995 117.7606 3.499652 26.16 24.12003 0.4224173 0.04356988 -117.7293 0.06369577 91.14213 -0.007847333 0.006192225 1 3057988 MEDIUM 0.448045,1.145842,0.5702618,0.0 -2.5715104737704593,-1.7401995506469587,-2.5274630270851683,-2.0399720134288137 -0.08331958,0.1792788,-0.1949156,-0.03524827 -0.1958181,-0.04258233,-0.04136295,0.2238549
2 0.892 140.6048 1.94468 25.66 24.5738 0.4814786 0.05345493 178.4187 0.05877955 -54.03195 -0.03302288 0.06590294 2 1632113 MEDIUM 7.801004,0.0 -1.0862030948872308,-1.2521428452613317 0.05696246,-0.1688872 -0.1525879,0.2726339
2 0.77 157.3983 2.684003 24.77 24.73346 0.8581138 0.5142183 160.7548 0.02849308 138.4813 0.2471332 -0.1344061 1 2376645 MEDIUM 0.0,34.63965 -0.507516227804699,-0.03653547945652934 0.6430125,-0.1109198 -0.3233087,0.08650263
2 0.547 264.2409 0.965998 25.15 24.62892 1.397108 0.3174597 38.75472 0.0925165 -11.66085 -0.1389246 0.08189072 2 543074 MEDIUM 45.29819,0.0 -0.5210839067941528,-1.2111329201656145 0.3476258,-0.9591888 -0.4125723,0.08153803
4 1.486 189.2344 3.128854 25.98 24.18929 0.587542 0.3139935 23.27426 0.08054825 -0.3087759 -0.02684412 0.09969786 5 2769496 MEDIUM 24.32997,0.0,0.7475189,1.15431 0.18954002667544395,-1.7907067639014465,-2.202554866251965,-2.452354266442128 0.05594396,-0.3569663,0.1577179,-0.07438624 -0.1900139,0.220386,0.3632963,0.3828907
2 1.225 255.2701 1.664456 24.75 24.71601 0.7058523 0.1163959 91.32334 0.06249477 25.30304 -0.1382121 -0.1135097 1 1323106 MEDIUM 0.0,77.88902 -0.9817146899292291,-0.03398670429339425 -0.4227743,0.1316527 -0.3397148,0.09713548
2 1.42 259.4179 3.581379 25.93 24.07609 1.436899 0.06501526 14.54777 0.02995229 -36.41549 0.0860805 0.0486794 5 3120015 MEDIUM 47.54138,0.0 -1.853909071019406,-2.1397740071281817 -0.4732059,0.8134759 -0.4224461,0.2171855
4 1.669 237.684 3.392946 26.76 24.24554 0.8774893 0.08275631 -23.66895 0.1286433 36.99466 -0.05960271 0.08799681 2 2979899 MEDIUM 42.52945,1.277786,0.0,1.280995 -0.559565035730754,-4.760692432814196,-2.5144565353970396,-4.844953567331033 0.1807369,-0.05782104,-0.5298313,-0.1182492 -0.2944461,0.5466504,0.1766775,0.5305356
2 0.742 129.4196 1.539583 25.45 24.79058 0.4291885 0.4261494 -0.2033007 0.02833642 -9.37535 -0.10011 -0.0008959885 2 1179797 MEDIUM 0.0,8.057387 -0.6594220542618174,-1.3194013904318582 -0.3176566,0.1115208 0.003952487,0.007052322
2 0.403 182.3896 2.773489 25.82 24.67107 1.326803 0.3024789 -86.49379 0.04814963 -159.2095 0.08671414 0.06157247 1 2456617 MEDIUM 10.44717,0.0 -1.1489252248660662,-1.6544775439535249 -0.5785666,0.450382 -0.1396837,0.6979736
4 0.375 179.0606 1.751098 25.08 23.91985 1.283717 0.4849896 -167.6295 0.0667718 -20.17457 -0.01059246 0.1577207 2 1415072 MEDIUM 12.38647,0.0,0.04683266,2.068849 0.37333311260143026,-1.1922047312744684,-1.2690376368488987,-1.1601476591861464 0.04797547,-0.6887906,0.5917652,-0.09269841 -0.3778258,0.3443018,0.4343344,0.6787976
2 0.438 193.6422 2.077138 25.16 24.55315 1.650492 0.3758521 178.6552 0.07634607 -168.7324 0.4097694 -0.04366575 2 1771459 MEDIUM 0.0,49.53238 -0.6068528448968756,-0.7822509169162317 1.278255,-0.367308 -0.01772126,0.1097349
2 0.347 188.3649 1.363161 24.52 23.60825 1.390772 0.3752291 129.0646 0.022799 21.40302 -0.1367109 0.2291079 1 977559 MEDIUM 22.5671,0.0 -1.267878482239979,-0.9117512174703275 0.1266527,-0.5620271 -0.4206927,0.7875986
2 0.278 194.9845 0.8889101 24.87 24.58508 1.309728 0.330244 170.2617 0.0305754 82.17422 -0.09262886 0.210409 2 462610 MEDIUM 16.57791,0.0 -0.2849193473191604,-1.3597915882808307 0.07455483,-0.5727603 -0.429927,0.7086556
2 0.428 271.0192 2.120521 25.04 24.69929 2.898466 0.5131321 -144.404 0.1302124 -76.9788 -0.6748181 -0.4798547 1 1816919 MEDIUM 0.0,168.6497 -0.7456400057216692,-0.3407135518518531 -1.544522,0.597562 -1.651325,0.3012582
4 1.151 115.6112 2.632787 26.65 24.59596 0.2944057 0.1657393 -177.4832 0.03201642 166.8431 0.001796727 0.009786452 2 2331146 MEDIUM 1.03205,0.09975459,0.0,0.280107 -1.3581854335093637,-2.187119424158759,-2.054041714140092,-2.295188999150392 -0.01010379,-0.1417428,0.1518582,-0.004304962 -0.1297227,0.06995865,0.04820617,0.1493595
2 0.394 266.6859 2.145585 26.36 24.2111 2.781472 0.2416007 -0.1805556 0.07308478 83.63982 0.1074647 -0.08611135 2 1843060 MEDIUM 0.0,25.18197 -2.675381078290964,-2.148898681948745 1.377361,-0.7800965 -0.7010407,1.054512
4 0.75 192.7525 2.170851 26.24 24.76804 1.138804 0.2113964 -57.94006 0.05849321 153.0665 0.0481683 -0.007573123 2 1871731 MEDIUM 0.0,11.70506,7.530726,6.928886 -1.4719603801811583,-1.2032643133309144,-2.138389866439143,-2.3268295740541465 0.5270791,-0.4119241,0.1883744,-0.2310563 -0.357946,-0.2303522,0.481882,0.4918219
2 0.879 216.7704 1.207808 23.44 22.73724 0.6072547 0.3494522 -142.5537 0.05381309 49.2734 -0.1160016 -0.07025508 2 806019 MEDIUM 0.0,35.416 -0.7027636012704543,-1.0155262561571676 -0.3633134,0.1533996 -0.2667675,0.05224026
2 0.404 141.2538 1.234461 23.54 23.84382 0.7605954 0.3068797 -144.6309 0.07013363 -139.7318 0.2171529 0.1167937 5 832943 MEDIUM 0.0,14.4876 -0.5788536429061737,0.3038196024757328 0.5466065,-0.1059733 0.3438061,-0.04689189
2 1.12 141.9058 2.202719 24.71 23.81324 0.4104481 0.2690214 -90.41535 0.03275139 -150.2298 -0.01756532 -0.08416257 1 1906444 MEDIUM 0.0,10.71587 -0.9693130177348458,-0.89675736197977 -0.06462553,0.03203587 -0.2836668,0.115237
4 0.744 251.7677 2.849718 24.84 23.82284 2.260417 0.4354801 -139.1403 0.05633183 -124.6912 -0.05253846 0.154706 1 2527184 MEDIUM 64.89494,21.69625,30.58872,0.0 -0.03208989941986475,-1.3778976740964086,-1.0301558991811886,-1.0171616825354644 0.4483891,-1.037037,-0.8138601,0.6279295 -0.5860306,-0.4141574,0.6046595,1.114689
2 0.205 187.4995 1.440005 23.04 24.58103 1.624901 0.2566511 -152.1567 0.04079234 105.6251 -0.6587043 -0.2238975 2 1063718 MEDIUM 0.0,34.30456 -0.7416021069179821,1.5410297262472552 -1.382367,0.1375197 -0.5341951,0.04047424
2 0.598 224.9055 2.034358 24.94 23.32393 1.644891 0.05794912 -137.0901 0.01259921 -115.6498 0.134539 -0.001409126 1 1727011 MEDIUM 25.24455,0.0 -1.61607230113579,-2.1043846212451296 -0.6883719,0.9551599 0.1157468,0.182604
2 0.519 236.0478 1.425409 23.56 24.51485 1.708702 0.2189638 96.1228 0.04231261 -149.0618 0.2251571 -0.5992008 1 1049248 MEDIUM 0.0,115.7493 -0.8421730463295536,0.9548530729831552 0.401813,-0.09763288 -1.4182,0.2158796
2 0.378 173.3804 1.927064 23.4 24.20512 1.220696 0.2683017 114.7617 0.04548785 -147.3953 -0.2506641 0.375317 2 1609547 MEDIUM 0.0,33.39504 -0.8184463845876333,0.8051180231076506 -0.5490893,0.1063691 0.8863333,-0.1434592
2 0.618 165.9587 1.622164 24.06 24.76852 0.733251 0.6176477 101.0694 0.03814696 -7.663887 -0.08944782 -0.2095498 2 1272635 MEDIUM 0.0,24.45599 -0.6235725567839269,0.708518753511333 -0.08703637,0.112815 -0.6127641,0.09272612
2 0.446 309.0295 1.524391 25.04 24.57242 3.543137 0.3544466 -129.6546 0.06740041 -175.8583 -0.7454688 -0.2300594 2 1160413 MEDIUM 0.0,234.6436 -0.7974323464660713,-0.46758424908203705 -2.442444,0.9583604 -1.021607,-0.02744927
4 0.242 202.7683 2.982859 24.92 23.78603 1.744774 0.5057007 -89.17625 0.04292797 129.6871 0.3012008 -0.02122702 2 2641339 MEDIUM 0.0,20.56947,3.508469,3.808041 -1.1339715488338982,0.5283356085857015,-1.9590483442068356,-1.857965099604255 0.8323118,-0.5469516,0.7926654,1.07622 -0.9482416,-0.006243377,0.796082,0.3191843
2 0.066 172.1869 1.440005 25.4 24.64994 1.538679 0.3419966 -126.1424 0.0548901 -39.70716 0.2469407 0.09087611 5 1063403 MEDIUM 3.694031,0.0 -0.7500645813845628,-1.2527604908921646 -0.5310112,0.9157068 -0.02375006,0.5002169
2 0.784 73.96053 2.42123 24.0 24.46916 0.1650396 0.2454672 -177.2085 0.02845296 -107.665 0.05400071 -0.008554672 5 2125765 MEDIUM 0.0,1.384828 -0.8405047063202021,0.4691632712660959 0.1354574,-0.02847924 -0.01244271,0.006606074
2 0.884 225.4239 1.789884 24.9 24.20465 0.9973133 0.1728551 138.0662 0.05734281 148.4252 0.01148797 0.1099611 5 1461860 MEDIUM 30.76451,0.0 -0.6953457393067122,-1.4959359780021197 -0.1548349,-0.2955003 -0.3802235,0.6071199
2 0.215 190.5461 1.382142 24.28 24.68191 1.71674 0.2197488 171.9753 0.04820672 48.93931 0.4434068 0.2703595 2 998296 MEDIUM 0.0,28.98221 -0.8486832613788486,0.40191186932504697 1.224513,-0.2502739 0.681556,-0.197193
2 1.263 256.4484 3.030942 25.08 24.28862 1.456777 0.4397414 -80.31019 0.07044566 -150.7376 0.09651366 0.2380955 5 2686706 MEDIUM 117.4673,0.0 -0.7913751667294466,-0.9499434589076181 -0.3709679,0.2868375 -0.3229515,0.976853
2 0.739 124.1652 2.064854 25.57 24.77039 0.4506221 0.08763409 -154.5557 0.02404936 98.33616 -0.004403061 -0.07258496 1 1760325 MEDIUM 0.0,4.968446 -1.468376747741711,-0.7996064735140462 -0.02930513,0.0001626068 -0.2984651,0.1511925
2 0.874 131.5225 1.529445 23.76 23.19591 0.299882 0.3486922 179.5062 0.06002989 -80.33323 -0.01377588 -0.03484964 2 1168989 MEDIUM 0.0,3.186311 -2.1010887966659384,-0.5640936591104091 -0.119062,0.02577314 -0.1492776,0.1133095
4 0.509 223.3572 3.392946 25.62 23.95289 2.214335 0.2300853 -164.0998 0.0468071 -164.6862 0.152041 0.06050761 2 2975104 MEDIUM 30.59963,28.25877,0.0,28.71932 -1.6671052072115002,-2.73576458671988,-1.1980429027194601,-2.3236949643696008 -0.2893226,-0.9409868,1.223471,-0.7792612 -0.8338639,-0.07311039,0.3942254,0.4799775
2 0.68 231.7395 2.346784 24.79 24.56402 1.773406 0.2312979 -151.892 0.06792322 127.3128 -0.4040906 0.09225634 1 2051238 MEDIUM 92.45311,0.0 -0.22598288398575078,-1.1185374114879614 0.4405565,-1.266419 -0.1546536,0.3261809
2 0.252 212.8139 1.524391 25.65 24.49391 2.016132 0.2324446 36.93419 0.05748953 118.7097 -0.006936912 -0.2520655 5 1159178 MEDIUM 0.0,19.91785 -1.5906054867978472,-1.156094204040228 -0.1320962,-0.1239098 -1.266248,0.7498674
2 0.545 111.6863 2.387188 24.98 24.23985 0.4449722 0.453817 -144.1879 0.07858889 -68.93955 0.09108257 0.04038815 1 2090689 MEDIUM 4.23641,0.0 -0.7401517640735323,-0.9280396669639828 -0.1318338,0.2719808 -0.0155763,0.1713301
2 0.482 207.4914 2.796198 26.09 24.78431 1.678033 0.4054054 82.74467 0.06532393 175.5216 -0.03965147 -0.162752 1 2477745 MEDIUM 0.0,22.36715 -1.3056941420094827,-2.7042915628467585 -0.2180205,0.5242712 -1.003377,0.5015477
4 0.474 228.5599 2.654649 25.14 23.57093 2.164365 0.3307289 169.425 0.04419124 51.91087 0.05759271 0.02355206 2 2347765 MEDIUM 16.48475,9.399542,0.0,12.69258 -1.3205814941598066,-2.106824754505236,-1.5690717739094786,-1.7374908161752358 -0.2316281,-1.015819,1.148084,-0.1961751 -0.93179,0.1640089,0.1193195,0.9749938
2 0.659 112.2018 2.575124 24.98 24.5188 0.4445943 0.4717789 23.93751 0.03942789 116.3047 -0.1200822 -0.04526298 2 2273847 MEDIUM 0.0,6.639523 -0.694005847188211,-0.46119551294483246 -0.322595,0.09428223 -0.1249434,0.02958001
2 0.573 174.5822 0.8964809 24.69 24.76325 0.5072398 0.01093378 -44.19234 0.04670735 107.485 0.123828 0.01524615 1 472345 MEDIUM 12.93583,0.0 0.07325376554316271,-1.4584351097221357 -0.1324505,0.3734888 -0.01944024,0.0168589
2 1.0 136.7729 1.549762 25.77 24.38805 0.2755741 0.2920575 86.26396 0.04597791 1.855917 -0.01064548 -0.03043289 2 1192578 MEDIUM 0.0,3.36501 -1.3819481734515762,-1.9436964665661889 -0.04845875,0.0609893 -0.1631482,0.08975932
4 0.657 84.33348 1.005714 24.98 23.60645 0.1133825 0.4197153 107.1291 0.02983836 -103.8028 -0.009633737 -0.002726156 2 585422 MEDIUM 0.0,0.06420028,0.3117853,0.0165686 -1.373551064912757,-1.4207390385663605,-0.12830779603347778,-1.4959387154722006 -0.01724067,-0.05892257,0.03929636,-0.04324197 -0.0637229,-0.01285936,0.01055156,0.04663793
2 1.174 86.89604 2.373666 23.61 23.7469 0.1404135 0.2905236 -74.13289 0.02793879 -135.2044 0.03050526 -0.003399997 2 2080794 MEDIUM 0.0,1.368115 -1.6731866450558284,0.13690122322337853 0.09697906,-0.04033527 -0.02965339,-0.0003153444
2 0.197 239.8833 1.915379 25.24 24.11726 3.027928 0.3096282 117.7014 0.1445638 -127.9342 0.1152026 0.3157771 5 1595734 MEDIUM 29.85805,0.0 -1.7115748889947133,-1.122735188187079 -0.8417424,0.6508413 -0.8101468,1.824344
4 0.425 182.3896 2.888409 25.44 24.38476 1.51052 0.3639307 -173.5004 0.0457811 1.814117 0.09155123 -0.05406233 5 2559629 MEDIUM 9.120877,0.0,13.78196,8.486228 -1.5397294782442383,-1.0552392106508877,-0.5231104156477463,-1.8634004793237193 -0.1993951,0.8746404,-0.185319,-0.6142286 -0.6315233,-0.07685402,0.5143441,-0.3316883
4 0.233 165.577 1.344331 24.45 24.23552 1.388433 0.538536 -88.8452 0.05993234 -84.16508 0.009582965 -0.09014446 1 955436 MEDIUM 0.0,6.467275,6.243899,4.4969 -0.7376669212505643,-0.127502921442925,-0.21448452805596346,-1.1425466365425876 0.04462641,-0.4569479,0.4608117,-0.006844718 -0.7894136,0.08261182,0.1171755,0.5980647
